Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
00ff89af70382e1dede4c7091c454e47_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.31
00ff89af70382e1dede4c7091c454e47_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.31
0117f444e6118619c4f6492cba703177,1,1,1,1,0,0,0,0,0,0,0,0,0.95
0117f444e6118619c4f6492cba703177_aug0,1,1,1,1,0,0,0,0,0,0,0,0,0.95
0117f444e6118619c4f6492cba703177_aug1,1,1,1,1,0,0,0,0,0,0,0,0,0.95
0117f444e6118619c4f6492cba703177_aug2,1,1,1,1,0,0,0,0,0,0,0,0,0.95
0117f444e6118619c4f6492cba703177_aug3,1,1,1,1,0,0,0,0,0,0,0,0,0.95
0117f444e6118619c4f6492cba703177_aug4,1,1,1,1,0,0,0,0,0,0,0,0,0.95
012518ff91b2484618693a277c0b07d5,0,1,1,1,0,0,0,0,0,0,0,0,0.34
012518ff91b2484618693a277c0b07d5_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.34
012518ff91b2484618693a277c0b07d5_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.34
012518ff91b2484618693a277c0b07d5_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.34
012518ff91b2484618693a277c0b07d5_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.34
012518ff91b2484618693a277c0b07d5_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.34
0126fe11deba78f84fd05cd5f12c5a4b,0,1,1,1,0,0,0,0,0,0,0,0,0.37
0126fe11deba78f84fd05cd5f12c5a4b_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.37
0126fe11deba78f84fd05cd5f12c5a4b_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.37
0126fe11deba78f84fd05cd5f12c5a4b_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.37
0126fe11deba78f84fd05cd5f12c5a4b_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.37
0126fe11deba78f84fd05cd5f12c5a4b_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.37
0130f5ec1200e85b4b282a8a14850dbe,0,1,1,1,0,0,0,0,0,0,0,0,0.46
0130f5ec1200e85b4b282a8a14850dbe_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.46
0130f5ec1200e85b4b282a8a14850dbe_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.46
0130f5ec1200e85b4b282a8a14850dbe_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.46
0130f5ec1200e85b4b282a8a14850dbe_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.46
0130f5ec1200e85b4b282a8a14850dbe_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.46
01318357ff47c204f0d5c5a28e4eac77,1,1,1,1,0,0,0,0,0,0,0,0,0.47
01318357ff47c204f0d5c5a28e4eac77_aug0,1,1,1,1,0,0,0,0,0,0,0,0,0.47
01318357ff47c204f0d5c5a28e4eac77_aug1,1,1,1,1,0,0,0,0,0,0,0,0,0.47
01318357ff47c204f0d5c5a28e4eac77_aug2,1,1,1,1,0,0,0,0,0,0,0,0,0.47
01318357ff47c204f0d5c5a28e4eac77_aug3,1,1,1,1,0,0,0,0,0,0,0,0,0.47
01318357ff47c204f0d5c5a28e4eac77_aug4,1,1,1,1,0,0,0,0,0,0,0,0,0.47
01320990ba35993ad92b22f2d2ef039b,0,0,0,0,0,0,0,0,1,0,0,1,0.62
01320990ba35993ad92b22f2d2ef039b_aug0,0,0,0,0,0,0,0,0,1,0,0,1,0.62
01320990ba35993ad92b22f2d2ef039b_aug1,0,0,0,0,0,0,0,0,1,0,0,1,0.62
01320990ba35993ad92b22f2d2ef039b_aug2,0,0,0,0,0,0,0,0,1,0,0,1,0.62
01320990ba35993ad92b22f2d2ef039b_aug3,0,0,0,0,0,0,0,0,1,0,0,1,0.62
01320990ba35993ad92b22f2d2ef039b_aug4,0,0,0,0,0,0,0,0,1,0,0,1,0.62
013f86ed0e765b189990d3d5ac28bd7d,0,0,0,1,0,0,1,0,0,0,0,0,1.0
013f86ed0e765b189990d3d5ac28bd7d_aug0,0,0,0,1,0,0,1,0,0,0,0,0,1.0
013f86ed0e765b189990d3d5ac28bd7d_aug1,0,0,0,1,0,0,1,0,0,0,0,0,1.0
013f86ed0e765b189990d3d5ac28bd7d_aug2,0,0,0,1,0,0,1,0,0,0,0,0,1.0
013f86ed0e765b189990d3d5ac28bd7d_aug3,0,0,0,1,0,0,1,0,0,0,0,0,1.0
013f86ed0e765b189990d3d5ac28bd7d_aug4,0,0,0,1,0,0,1,0,0,0,0,0,1.0
0141dc34ad65d9e3d31a4b767c41438f,0,1,1,1,0,0,0,0,1,0,1,0,0.13
0141dc34ad65d9e3d31a4b767c41438f_aug0,0,1,1,1,0,0,0,0,1,0,1,0,0.13
0141dc34ad65d9e3d31a4b767c41438f_aug1,0,1,1,1,0,0,0,0,1,0,1,0,0.13
0141dc34ad65d9e3d31a4b767c41438f_aug2,0,1,1,1,0,0,0,0,1,0,1,0,0.13
0141dc34ad65d9e3d31a4b767c41438f_aug3,0,1,1,1,0,0,0,0,1,0,1,0,0.13
0141dc34ad65d9e3d31a4b767c41438f_aug4,0,1,1,1,0,0,0,0,1,0,1,0,0.13
01430d6ae02e79774b651175edd40842,0,1,1,1,0,0,0,1,0,0,1,0,0.28
01430d6ae02e79774b651175edd40842_aug0,0,1,1,1,0,0,0,1,0,0,1,0,0.28
01430d6ae02e79774b651175edd40842_aug1,0,1,1,1,0,0,0,1,0,0,1,0,0.28
01430d6ae02e79774b651175edd40842_aug2,0,1,1,1,0,0,0,1,0,0,1,0,0.28
01430d6ae02e79774b651175edd40842_aug3,0,1,1,1,0,0,0,1,0,0,1,0,0.28
01430d6ae02e79774b651175edd40842_aug4,0,1,1,1,0,0,0,1,0,0,1,0,0.28
014af4e2e2154f171c8a0e2d30ebb420,0,0,0,1,0,0,0,0,0,0,0,0,0.21
014af4e2e2154f171c8a0e2d30ebb420_aug0,0,0,0,1,0,0,0,0,0,0,0,0,0.21
014af4e2e2154f171c8a0e2d30ebb420_aug1,0,0,0,1,0,0,0,0,0,0,0,0,0.21
014af4e2e2154f171c8a0e2d30ebb420_aug2,0,0,0,1,0,0,0,0,0,0,0,0,0.21
014af4e2e2154f171c8a0e2d30ebb420_aug3,0,0,0,1,0,0,0,0,0,0,0,0,0.21
014af4e2e2154f171c8a0e2d30ebb420_aug4,0,0,0,1,0,0,0,0,0,0,0,0,0.21
014b66005f03707d0a0409a1c19ca60c,0,1,1,1,0,0,0,0,0,0,0,0,0.25
014b66005f03707d0a0409a1c19ca60c_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.25
014b66005f03707d0a0409a1c19ca60c_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.25
014b66005f03707d0a0409a1c19ca60c_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.25
014b66005f03707d0a0409a1c19ca60c_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.25
014b66005f03707d0a0409a1c19ca60c_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.25
0150169aa0d554a63362e3e199fcd8f7,0,1,1,1,0,0,0,0,0,0,0,0,0.23
0150169aa0d554a63362e3e199fcd8f7_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.23
0150169aa0d554a63362e3e199fcd8f7_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.23
0150169aa0d554a63362e3e199fcd8f7_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.23
0150169aa0d554a63362e3e199fcd8f7_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.23
0150169aa0d554a63362e3e199fcd8f7_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.23
01523678fb845e0a798879914b54b1f5,0,1,1,0,0,0,1,1,0,0,1,0,0.25
01523678fb845e0a798879914b54b1f5_aug0,0,1,1,0,0,0,1,1,0,0,1,0,0.25
01523678fb845e0a798879914b54b1f5_aug1,0,1,1,0,0,0,1,1,0,0,1,0,0.25
01523678fb845e0a798879914b54b1f5_aug2,0,1,1,0,0,0,1,1,0,0,1,0,0.25
01523678fb845e0a798879914b54b1f5_aug3,0,1,1,0,0,0,1,1,0,0,1,0,0.25
01523678fb845e0a798879914b54b1f5_aug4,0,1,1,0,0,0,1,1,0,0,1,0,0.25
015ce158a63d5d1e127ecc023648f581,0,1,1,1,0,0,0,0,1,0,0,0,0.28
015ce158a63d5d1e127ecc023648f581_aug0,0,1,1,1,0,0,0,0,1,0,0,0,0.28
015ce158a63d5d1e127ecc023648f581_aug1,0,1,1,1,0,0,0,0,1,0,0,0,0.28
015ce158a63d5d1e127ecc023648f581_aug2,0,1,1,1,0,0,0,0,1,0,0,0,0.28
015ce158a63d5d1e127ecc023648f581_aug3,0,1,1,1,0,0,0,0,1,0,0,0,0.28
015ce158a63d5d1e127ecc023648f581_aug4,0,1,1,1,0,0,0,0,1,0,0,0,0.28
015fc78e0e0e4fcfb63b192ffeb62dd4,0,0,1,1,0,0,0,0,1,1,0,1,0.4
015fc78e0e0e4fcfb63b192ffeb62dd4_aug0,0,0,1,1,0,0,0,0,1,1,0,1,0.4
015fc78e0e0e4fcfb63b192ffeb62dd4_aug1,0,0,1,1,0,0,0,0,1,1,0,1,0.4
015fc78e0e0e4fcfb63b192ffeb62dd4_aug2,0,0,1,1,0,0,0,0,1,1,0,1,0.4
015fc78e0e0e4fcfb63b192ffeb62dd4_aug3,0,0,1,1,0,0,0,0,1,1,0,1,0.4
015fc78e0e0e4fcfb63b192ffeb62dd4_aug4,0,0,1,1,0,0,0,0,1,1,0,1,0.4
01677db1a9bd1e37386a49cc1d6545a2,0,1,1,1,0,0,0,0,0,0,0,0,0.33
01677db1a9bd1e37386a49cc1d6545a2_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.33
01677db1a9bd1e37386a49cc1d6545a2_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.33
01677db1a9bd1e37386a49cc1d6545a2_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.33
01677db1a9bd1e37386a49cc1d6545a2_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.33
01677db1a9bd1e37386a49cc1d6545a2_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.33
016f00a8a9ea87df5d514a6992b36abe,0,1,1,0,0,0,0,0,0,0,0,0,0.46
016f00a8a9ea87df5d514a6992b36abe_aug0,0,1,1,0,0,0,0,0,0,0,0,0,0.46
016f00a8a9ea87df5d514a6992b36abe_aug1,0,1,1,0,0,0,0,0,0,0,0,0,0.46
016f00a8a9ea87df5d514a6992b36abe_aug2,0,1,1,0,0,0,0,0,0,0,0,0,0.46
016f00a8a9ea87df5d514a6992b36abe_aug3,0,1,1,0,0,0,0,0,0,0,0,0,0.46
016f00a8a9ea87df5d514a6992b36abe_aug4,0,1,1,0,0,0,0,0,0,0,0,0,0.46
016fc6ee1d3fde99bd642299384fcb04,0,0,1,1,0,0,0,0,1,1,0,1,0.3
016fc6ee1d3fde99bd642299384fcb04_aug0,0,0,1,1,0,0,0,0,1,1,0,1,0.3
016fc6ee1d3fde99bd642299384fcb04_aug1,0,0,1,1,0,0,0,0,1,1,0,1,0.3
016fc6ee1d3fde99bd642299384fcb04_aug2,0,0,1,1,0,0,0,0,1,1,0,1,0.3
016fc6ee1d3fde99bd642299384fcb04_aug3,0,0,1,1,0,0,0,0,1,1,0,1,0.3
016fc6ee1d3fde99bd642299384fcb04_aug4,0,0,1,1,0,0,0,0,1,1,0,1,0.3
0177251abec5b1102cbfa0758e1fa8ee,0,0,0,1,0,1,0,0,0,0,0,0,0.15
0177251abec5b1102cbfa0758e1fa8ee_aug0,0,0,0,1,0,1,0,0,0,0,0,0,0.15
0177251abec5b1102cbfa0758e1fa8ee_aug1,0,0,0,1,0,1,0,0,0,0,0,0,0.15
0177251abec5b1102cbfa0758e1fa8ee_aug2,0,0,0,1,0,1,0,0,0,0,0,0,0.15
0177251abec5b1102cbfa0758e1fa8ee_aug3,0,0,0,1,0,1,0,0,0,0,0,0,0.15
0177251abec5b1102cbfa0758e1fa8ee_aug4,0,0,0,1,0,1,0,0,0,0,0,0,0.15
0185e6b6800c2af68dc1e055d91517be,0,0,0,1,0,0,0,0,0,0,0,0,0.27
0185e6b6800c2af68dc1e055d91517be_aug0,0,0,0,1,0,0,0,0,0,0,0,0,0.27
0185e6b6800c2af68dc1e055d91517be_aug1,0,0,0,1,0,0,0,0,0,0,0,0,0.27
0185e6b6800c2af68dc1e055d91517be_aug2,0,0,0,1,0,0,0,0,0,0,0,0,0.27
0185e6b6800c2af68dc1e055d91517be_aug3,0,0,0,1,0,0,0,0,0,0,0,0,0.27
0185e6b6800c2af68dc1e055d91517be_aug4,0,0,0,1,0,0,0,0,0,0,0,0,0.27
01908e0e2d05518e6f37398f7d8f9c11,0,1,1,1,0,0,0,0,0,0,0,0,0.32
01908e0e2d05518e6f37398f7d8f9c11_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.32
01908e0e2d05518e6f37398f7d8f9c11_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.32
01908e0e2d05518e6f37398f7d8f9c11_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.32
01908e0e2d05518e6f37398f7d8f9c11_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.32
01908e0e2d05518e6f37398f7d8f9c11_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.32
019211a7207432cc8229f19979b9df5d,0,1,1,1,0,0,0,0,0,0,0,0,0.17
019211a7207432cc8229f19979b9df5d_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.17
019211a7207432cc8229f19979b9df5d_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.17
019211a7207432cc8229f19979b9df5d_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.17
019211a7207432cc8229f19979b9df5d_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.17
019211a7207432cc8229f19979b9df5d_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.17
019e7f286c9a3bd4d5a66b662b9465ee,0,0,0,1,0,0,0,0,0,0,0,0,0.82
019e7f286c9a3bd4d5a66b662b9465ee_aug0,0,0,0,1,0,0,0,0,0,0,0,0,0.82
019e7f286c9a3bd4d5a66b662b9465ee_aug1,0,0,0,1,0,0,0,0,0,0,0,0,0.82
019e7f286c9a3bd4d5a66b662b9465ee_aug2,0,0,0,1,0,0,0,0,0,0,0,0,0.82
019e7f286c9a3bd4d5a66b662b9465ee_aug3,0,0,0,1,0,0,0,0,0,0,0,0,0.82
019e7f286c9a3bd4d5a66b662b9465ee_aug4,0,0,0,1,0,0,0,0,0,0,0,0,0.82
01a4d7b6a0aec61f115ba3407ac3cb38,0,0,1,1,0,0,0,0,1,1,0,0,0.35
01a4d7b6a0aec61f115ba3407ac3cb38_aug0,0,0,1,1,0,0,0,0,1,1,0,0,0.35
01a4d7b6a0aec61f115ba3407ac3cb38_aug1,0,0,1,1,0,0,0,0,1,1,0,0,0.35
01a4d7b6a0aec61f115ba3407ac3cb38_aug2,0,0,1,1,0,0,0,0,1,1,0,0,0.35
01a4d7b6a0aec61f115ba3407ac3cb38_aug3,0,0,1,1,0,0,0,0,1,1,0,0,0.35
01a4d7b6a0aec61f115ba3407ac3cb38_aug4,0,0,1,1,0,0,0,0,1,1,0,0,0.35
01a53ec12b1136eda19200c87c7ce206,0,0,0,1,0,0,0,0,0,0,0,1,0.55
01a53ec12b1136eda19200c87c7ce206_aug0,0,0,0,1,0,0,0,0,0,0,0,1,0.55
01a53ec12b1136eda19200c87c7ce206_aug1,0,0,0,1,0,0,0,0,0,0,0,1,0.55
01a53ec12b1136eda19200c87c7ce206_aug2,0,0,0,1,0,0,0,0,0,0,0,1,0.55
01a53ec12b1136eda19200c87c7ce206_aug3,0,0,0,1,0,0,0,0,0,0,0,1,0.55
01a53ec12b1136eda19200c87c7ce206_aug4,0,0,0,1,0,0,0,0,0,0,0,1,0.55
01a5427a15d9a398116c92724abb6e16,0,1,1,1,0,0,0,0,0,0,0,0,0.4
01a5427a15d9a398116c92724abb6e16_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.4
01a5427a15d9a398116c92724abb6e16_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.4
01a5427a15d9a398116c92724abb6e16_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.4
01a5427a15d9a398116c92724abb6e16_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.4
01a5427a15d9a398116c92724abb6e16_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.4
01b50a31cb6217bf25fad8fb21815ae2,0,1,1,1,0,0,0,0,0,0,0,0,0.21
01b50a31cb6217bf25fad8fb21815ae2_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.21
01b50a31cb6217bf25fad8fb21815ae2_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.21
01b50a31cb6217bf25fad8fb21815ae2_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.21
01b50a31cb6217bf25fad8fb21815ae2_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.21
01b50a31cb6217bf25fad8fb21815ae2_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.21
01b650d14149c5da9043a553a078bfb0,0,1,1,1,0,0,0,0,1,0,0,0,0.31
01b650d14149c5da9043a553a078bfb0_aug0,0,1,1,1,0,0,0,0,1,0,0,0,0.31
01b650d14149c5da9043a553a078bfb0_aug1,0,1,1,1,0,0,0,0,1,0,0,0,0.31
01b650d14149c5da9043a553a078bfb0_aug2,0,1,1,1,0,0,0,0,1,0,0,0,0.31
01b650d14149c5da9043a553a078bfb0_aug3,0,1,1,1,0,0,0,0,1,0,0,0,0.31
01b650d14149c5da9043a553a078bfb0_aug4,0,1,1,1,0,0,0,0,1,0,0,0,0.31
01b7f452c4838f620ded2c7f67438e94,0,1,1,1,0,0,0,0,1,1,0,0,0.58
01b7f452c4838f620ded2c7f67438e94_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.58
01b7f452c4838f620ded2c7f67438e94_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.58
01b7f452c4838f620ded2c7f67438e94_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.58
01b7f452c4838f620ded2c7f67438e94_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.58
01b7f452c4838f620ded2c7f67438e94_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.58
01bc69de38798826e0164058e775201a,0,1,1,1,0,0,0,0,0,0,0,0,0.5
01bc69de38798826e0164058e775201a_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.5
01bc69de38798826e0164058e775201a_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.5
01bc69de38798826e0164058e775201a_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.5
01bc69de38798826e0164058e775201a_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.5
01bc69de38798826e0164058e775201a_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.5
01c029f3190009bf8a48a7b187d4dd9e,0,1,1,1,0,0,0,0,1,1,0,0,0.53
01c029f3190009bf8a48a7b187d4dd9e_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.53
01c029f3190009bf8a48a7b187d4dd9e_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.53
01c029f3190009bf8a48a7b187d4dd9e_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.53
01c029f3190009bf8a48a7b187d4dd9e_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.53
01c029f3190009bf8a48a7b187d4dd9e_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.53
01c34389fe155aea3503c914f29881fb,0,1,1,1,0,0,0,0,0,0,0,0,0.19
01c34389fe155aea3503c914f29881fb_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.19
01c34389fe155aea3503c914f29881fb_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.19
01c34389fe155aea3503c914f29881fb_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.19
01c34389fe155aea3503c914f29881fb_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.19
01c34389fe155aea3503c914f29881fb_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.19
01d3b1337b973c204125f409286d8e54,1,1,1,1,0,0,0,0,0,0,1,0,0.26
01d3b1337b973c204125f409286d8e54_aug0,1,1,1,1,0,0,0,0,0,0,1,0,0.26
01d3b1337b973c204125f409286d8e54_aug1,1,1,1,1,0,0,0,0,0,0,1,0,0.26
01d3b1337b973c204125f409286d8e54_aug2,1,1,1,1,0,0,0,0,0,0,1,0,0.26
01d3b1337b973c204125f409286d8e54_aug3,1,1,1,1,0,0,0,0,0,0,1,0,0.26
01d3b1337b973c204125f409286d8e54_aug4,1,1,1,1,0,0,0,0,0,0,1,0,0.26
01e46cec0d4c2d3131ea0a46633d7d74,0,1,1,1,0,0,1,1,1,1,1,0,0.41
01e46cec0d4c2d3131ea0a46633d7d74_aug0,0,1,1,1,0,0,1,1,1,1,1,0,0.41
01e46cec0d4c2d3131ea0a46633d7d74_aug1,0,1,1,1,0,0,1,1,1,1,1,0,0.41
01e46cec0d4c2d3131ea0a46633d7d74_aug2,0,1,1,1,0,0,1,1,1,1,1,0,0.41
01e46cec0d4c2d3131ea0a46633d7d74_aug3,0,1,1,1,0,0,1,1,1,1,1,0,0.41
01e46cec0d4c2d3131ea0a46633d7d74_aug4,0,1,1,1,0,0,1,1,1,1,1,0,0.41
01e7a793ecf80d675f472d45ea7c7c3e,0,0,1,1,1,0,0,0,0,0,0,1,0.55
01e7a793ecf80d675f472d45ea7c7c3e_aug0,0,0,1,1,1,0,0,0,0,0,0,1,0.55
01e7a793ecf80d675f472d45ea7c7c3e_aug1,0,0,1,1,1,0,0,0,0,0,0,1,0.55
01e7a793ecf80d675f472d45ea7c7c3e_aug2,0,0,1,1,1,0,0,0,0,0,0,1,0.55
01e7a793ecf80d675f472d45ea7c7c3e_aug3,0,0,1,1,1,0,0,0,0,0,0,1,0.55
01e7a793ecf80d675f472d45ea7c7c3e_aug4,0,0,1,1,1,0,0,0,0,0,0,1,0.55
020413ca0cf070c60d63409f5100993a,0,1,1,1,0,0,0,0,0,0,0,0,0.32
020413ca0cf070c60d63409f5100993a_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.32
020413ca0cf070c60d63409f5100993a_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.32
020413ca0cf070c60d63409f5100993a_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.32
020413ca0cf070c60d63409f5100993a_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.32
020413ca0cf070c60d63409f5100993a_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.32
02109ed7dc393b266b46f0de91ef4f2a,0,0,1,1,0,0,0,0,0,0,1,1,0.22
02109ed7dc393b266b46f0de91ef4f2a_aug0,0,0,1,1,0,0,0,0,0,0,1,1,0.22
02109ed7dc393b266b46f0de91ef4f2a_aug1,0,0,1,1,0,0,0,0,0,0,1,1,0.22
02109ed7dc393b266b46f0de91ef4f2a_aug2,0,0,1,1,0,0,0,0,0,0,1,1,0.22
02109ed7dc393b266b46f0de91ef4f2a_aug3,0,0,1,1,0,0,0,0,0,0,1,1,0.22
02109ed7dc393b266b46f0de91ef4f2a_aug4,0,0,1,1,0,0,0,0,0,0,1,1,0.22
02205556525c9c12b34d9a00259519cb,0,1,1,1,0,1,0,0,1,0,0,0,0.23
02205556525c9c12b34d9a00259519cb_aug0,0,1,1,1,0,1,0,0,1,0,0,0,0.23
02205556525c9c12b34d9a00259519cb_aug1,0,1,1,1,0,1,0,0,1,0,0,0,0.23
02205556525c9c12b34d9a00259519cb_aug2,0,1,1,1,0,1,0,0,1,0,0,0,0.23
02205556525c9c12b34d9a00259519cb_aug3,0,1,1,1,0,1,0,0,1,0,0,0,0.23
02205556525c9c12b34d9a00259519cb_aug4,0,1,1,1,0,1,0,0,1,0,0,0,0.23
0221f66230142bd45cbeb77b3cf1b4c9,0,1,1,1,0,0,0,0,0,0,0,0,0.39
0221f66230142bd45cbeb77b3cf1b4c9_aug0,0,1,1,1,0,0,0,0,0,0,0,0,0.39
0221f66230142bd45cbeb77b3cf1b4c9_aug1,0,1,1,1,0,0,0,0,0,0,0,0,0.39
0221f66230142bd45cbeb77b3cf1b4c9_aug2,0,1,1,1,0,0,0,0,0,0,0,0,0.39
0221f66230142bd45cbeb77b3cf1b4c9_aug3,0,1,1,1,0,0,0,0,0,0,0,0,0.39
0221f66230142bd45cbeb77b3cf1b4c9_aug4,0,1,1,1,0,0,0,0,0,0,0,0,0.39
0223b44b4998dd781dcc7d747489794e,0,0,1,1,0,0,0,0,0,0,0,0,0.42
0223b44b4998dd781dcc7d747489794e_aug0,0,0,1,1,0,0,0,0,0,0,0,0,0.42
0223b44b4998dd781dcc7d747489794e_aug1,0,0,1,1,0,0,0,0,0,0,0,0,0.42
0223b44b4998dd781dcc7d747489794e_aug2,0,0,1,1,0,0,0,0,0,0,0,0,0.42
0223b44b4998dd781dcc7d747489794e_aug3,0,0,1,1,0,0,0,0,0,0,0,0,0.42
0223b44b4998dd781dcc7d747489794e_aug4,0,0,1,1,0,0,0,0,0,0,0,0,0.42
023d98cfe386a7f75d6c112c3aedc0ae,0,1,1,1,0,0,0,0,1,1,0,0,0.57
023d98cfe386a7f75d6c112c3aedc0ae_aug0,0,1,1,1,0,0,0,0,1,1,0,0,0.57
023d98cfe386a7f75d6c112c3aedc0ae_aug1,0,1,1,1,0,0,0,0,1,1,0,0,0.57
023d98cfe386a7f75d6c112c3aedc0ae_aug2,0,1,1,1,0,0,0,0,1,1,0,0,0.57
023d98cfe386a7f75d6c112c3aedc0ae_aug3,0,1,1,1,0,0,0,0,1,1,0,0,0.57
023d98cfe386a7f75d6c112c3aedc0ae_aug4,0,1,1,1,0,0,0,0,1,1,0,0,0.57
023e9c4a27815c9987e591e5e52ab291,0,1,1,0,0,0,0,0,0,0,0,0,0.5
023e9c4a27815c9987e591e5e52ab291_aug0,0,1,1,0,0,0,0,0,0,0,0,0,0.5
023e9c4a27815c9987e591e5e52ab291_aug1,0,1,1,0,0,0,0,0,0,0,0,0,0.5
023e9c4a27815c9987e591e5e52ab291_aug2,0,1,1,0,0,0,0,0,0,0,0,0,0.5
023e9c4a27815c9987e591e5e52ab291_aug3,0,1,1,0,0,0,0,0,0,0,0,0,0.5
023e9c4a27815c9987e591e5e52ab291_aug4,0,1,1,0,0,0,0,0,0,0,0,0,0.5
0254f54b148543442373d5aad45b2d1a,0,1,1,1,0,0,0,0,0,0,0,0,1.0
0254f54b148543442373d5aad45b2d1a_aug0,0,1,1,1,0,0,0,0,0,0,0,0,1.0
0254f54b148543442373d5aad45b2d1a_aug1,0,1,1,1,0,0,0,0,0,0,0,0,1.0
0254f54b148543442373d5aad45b2d1a_aug2,0,1,1,1,0,0,0,0,0,0,0,0,1.0
0254f54b148543442373d5aad45b2d1a_aug3,0,1,1,1,0,0,0,0,0,0,0,0,1.0
0254f54b148543442373d5aad45b2d1a_aug4,0,1,1,1,0,0,0,0,0,0,0,0,1.0
0255e40c9fae62a35c1943c4463ca6ad,0,1,1,1,0,0,1,0,0,0,0,0,0.31
0255e40c9fae62a35c1943c4463ca6ad_aug0,0,1,1,1,0,0,1,0,0,0,0,0,0.31
0255e40c9fae62a35c1943c4463ca6ad_aug1,0,1,1,1,0,0,1,0,0,0,0,0,0.31
